BE/eV	PE: 46.95 eV
287.35	2325.0
287.3	2475.0
287.25	2362.5
287.2	2495.0
287.15	2342.5
287.1	2477.5
287.05	2600.0
287.0	2625.0
286.95	2665.0
286.9	2685.0
286.85	2645.0
286.8	2807.5
286.75	2777.5
286.7	2962.5
286.65	2917.5
286.6	3085.0
286.55	3190.0
286.5	3197.5
286.45	3255.0
286.4	3415.0
286.35	3397.5
286.3	3592.5
286.25	3597.5
286.2	3602.5
286.15	3882.5
286.1	3825.0
286.05	4152.5
286.0	4110.0
285.95	4210.0
285.9	4290.0
285.85	4360.0
285.8	4400.0
285.75	4650.0
285.7	4727.5
285.65	5142.5
285.6	5092.5
285.55	5160.0
285.5	5192.5
285.45	5507.5
285.4	5395.0
285.35	5645.0
285.3	5590.0
285.25	5635.0
285.2	5712.5
285.15	5825.0
285.1	5837.5
285.05	5990.0
285.0	5790.0
284.95	6215.0
284.9	6042.5
284.85	6265.0
284.8	6102.5
284.75	6135.0
284.7	5990.0
284.65	6067.5
284.6	5920.0
284.55	5987.5
284.5	6257.5
284.45	5915.0
284.4	5985.0
284.35	5687.5
284.3	5490.0
284.25	5655.0
284.2	5452.5
284.15	5322.5
284.1	5185.0
284.05	5122.5
284.0	5090.0
283.95	4830.0
283.9	4657.5
283.85	4817.5
283.8	4397.5
283.75	4270.0
283.7	4272.5
283.65	3992.5
283.6	3972.5
283.55	3840.0
283.5	3440.0
283.45	3492.5
283.4	3482.5
283.35	3217.5
283.3	3252.5
283.25	2975.0
283.2	2845.0
283.15	2707.5
283.1	2567.5
283.05	2560.0
283.0	2392.5
282.95	2160.0
282.9	2265.0
282.85	2092.5
282.8	2072.5
282.75	1982.5
282.7	1987.5
282.65	1840.0
282.6	1840.0
282.55	1835.0
282.5	1865.0
282.45	1662.5
282.4	1715.0
282.35	1667.5
282.3	1530.0
282.25	1477.5
282.2	1512.5
282.15	1422.5
282.1	1465.0
282.05	1462.5
282.0	1500.0
281.95	1362.5
281.9	1435.0
281.85	1375.0
281.8	1477.5
281.75	1367.5
281.7	1327.5
281.65	1390.0
281.6	1455.0
281.55	1350.0
281.5	1400.0
281.45	1345.0
281.4	1380.0
281.35	1267.5
281.3	1460.0
281.25	1362.5
281.2	1447.5
281.15	1352.5
281.1	1392.5
281.05	1302.5
281.0	1395.0
280.95	1345.0
280.9	1395.0
280.85	1355.0
280.8	1420.0
280.75	1385.0
280.7	1290.0
280.65	1342.5
280.6	1457.5
280.55	1410.0
280.5	1382.5
280.45	1352.5
280.4	1420.0
280.35	1355.0
280.3	1310.0
280.25	1350.0
280.2	1277.5
280.15	1367.5
280.1	1365.0
280.05	1287.5
280.0	1337.5
279.95	1357.5
279.9	1290.0
279.85	1407.5
279.8	1377.5
279.75	1312.5
279.7	1345.0
279.65	1282.5
279.6	1402.5
279.55	1392.5
279.5	1317.5
279.45	1317.5
279.4	1285.0
279.35	1325.0
