BE/eV	PE: 46.95 eV
221.65	563.75
221.6	533.75
221.55	546.25
221.5	551.25
221.45	527.5
221.4	527.5
221.35	540.0
221.3	523.75
221.25	526.25
221.2	505.0
221.15	576.25
221.1	516.25
221.05	498.75
221.0	530.0
220.95	531.25
220.9	522.5
220.85	500.0
220.8	518.75
220.75	521.25
220.7	537.5
220.65	586.25
220.6	542.5
220.55	513.75
220.5	526.25
220.45	521.25
220.4	495.0
220.35	505.0
220.3	548.75
220.25	511.25
220.2	547.5
220.15	518.75
220.1	522.5
220.05	516.25
220.0	537.5
